wordId,docId_list
69488,2
69489,4
6949,15
69490,31
69491,"19,15"
69492,15
69493,26
69494,"31,19,34"
69495,"31,26,34,2"
69496,31
69497,31
69498,"31,1,19,4,11,23,6,17,15,36,39,21,12,3"
69499,"19,18,12"
695,23
6950,43
69500,"32,17"
69501,"35,2"
69502,"31,19"
69503,"31,19"
69504,4
69505,12
69506,"30,17,34"
69507,12
69508,12
69509,"31,1,32,4,30,6,18,3,2,9"
6951,"16,37,1,19,5,23,18,8,35,12,3"
69510,"31,6,15,7"
69511,9
69512,26
69513,"26,18,12"
69514,26
69515,39
69516,"1,32,19,5,26,11,8,15,0,44,33,29,21,3"
69517,"19,26,8,15"
69518,"19,8"
69519,33
6952,"23,3"
69520,4
69521,14
69522,"14,3"
69523,3
69524,"28,43,16,31,1,32,19,40,4,30,41,26,11,23,6,17,14,18,27,24,20,15,0,44,36,33,7,34,39,12,3,2,9"
69525,14
69526,"14,20"
69527,"16,0"
69528,"18,44,9"
69529,"1,23,18,20,0,44,36,3,2,9"
6953,23
69530,14
69531,"43,31,1,32,19,40,4,41,26,11,23,6,17,14,18,27,24,15,0,44,33,34,39,12,13,3,2,9"
69532,1
69533,0
69534,2
69535,14
69536,"37,3"
69537,3
69538,"31,26,11,44,33,21,3"
69539,"11,21"
6954,8
69540,44
69541,0
69542,0
69543,3
69544,"19,15"
69545,11
69546,41
69547,"30,41,18,35,44,33,21"
69548,12
69549,"11,2"
6955,37
69550,0
69551,21
69552,11
69553,"17,21"
69554,"31,18,13,9"
69555,"31,32,19,18,44"
69556,18
69557,18
69558,0
69559,33
6956,37
69560,"33,12"
69561,12
69562,"0,7"
69563,4
69564,39
69565,4
69566,"32,4"
69567,"4,39"
69568,33
69569,9
6957,0
69570,"1,19,4,41,26,11,23,14,24,15,44,33,21,3"
69571,11
69572,"1,19,26,11,23,3"
69573,36
69574,2
69575,17
69576,21
69577,21
69578,39
69579,"41,11,15,0"
6958,0
69580,26
69581,27
69582,15
69583,"31,1,32,4,30,41,11,6,17,18,27,24,15,44,36,33,39,2"
69584,6
69585,40
69586,"19,4,11"
69587,4
69588,12
69589,4
6959,23
69590,0
69591,12
69592,4
69593,1
69594,"28,43,16,1,5,4,41,26,23,6,14,18,8,27,10,35,42,15,0,44,36,39,12,3,2,9"
69595,23
69596,14
69597,4
69598,6
69599,41
696,21
6960,18
69600,2
69601,2
69602,2
69603,16
69604,2
69605,14
69606,41
69607,14
69608,2
69609,6
6961,33
69610,6
69611,31
69612,"4,22"
69613,4
69614,18
69615,18
69616,26
69617,0
69618,12
69619,0
6962,34
69620,0
69621,"28,43,16,31,1,32,19,40,4,30,41,26,11,23,6,17,14,18,27,10,24,35,42,20,15,0,44,36,33,25,7,34,21,12,13,3,2,9"
69622,12
69623,0
69624,0
69625,"41,12,9"
69626,"41,23,6,35,15"
69627,"41,23"
69628,33
69629,4
6963,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
69630,14
69631,4
69632,26
69633,"23,3"
69634,"18,29"
69635,19
69636,31
69637,"44,29"
69638,29
69639,"0,12"
6964,"23,36"
69640,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
69641,23
69642,"43,16,31,37,1,32,19,5,40,4,30,41,26,11,23,6,17,18,8,22,27,10,24,35,42,20,15,0,44,36,33,7,34,21,12,13,3,2,9"
69643,15
69644,"31,7,12,3,2"
69645,0
69646,12
69647,12
69648,"0,12"
69649,"43,16,31,37,1,32,19,40,30,41,26,23,6,18,8,22,42,15,0,44,33,29,7,34,21,12,3,2,9"
6965,2
69650,2
69651,2
69652,0
69653,12
69654,"43,31,5,30,41,23,6,8,20,2"
69655,43
69656,"6,34"
69657,"43,31,37,1,32,19,5,30,41,26,11,23,17,18,8,27,10,35,15,33,12,3,2"
69658,12
69659,"1,26,23,6,33,34,12,3,2"
6966,"37,5"
69660,17
69661,0
69662,0
69663,1
69664,"43,31,1,32,19,40,4,30,38,41,26,11,6,18,8,42,20,0,44,36,33,7,34,21,12,3,2,9"
69665,"11,6,15,33,3"
69666,"16,1,14,0,7,12,3"
69667,42
69668,"16,31,1,32,19,41,11,23,14,18,22,24,42,44,36,33,29,7,12,3,2,9"
69669,"43,31,32,19,30,38,41,17,14,18,42,15,44,36,33,7,34,21,2,9"
6967,30
69670,31
69671,18
69672,"17,15,12,13,9"
69673,"1,26,15,33,34,13,3,2"
69674,"40,11,34"
69675,"1,11,23,15,3"
69676,12
69677,2
69678,"43,16,1,32,23,15,12,3,2,9"
69679,23
6968,"4,18,9"
69680,16
69681,"41,2"
69682,26
69683,"31,19,4,30,41,23,6,14,10,35,20,15,39,12,2,9"
69684,35
69685,"0,29"
69686,23
69687,"32,4"
69688,19
69689,19
6969,18
69690,19
69691,18
69692,"31,32,23,6,17,18,27,10,35,15,7,34,39,3,2,9"
69693,"43,20"
69694,"31,41,44"
69695,"28,31,32,23,6,18,35,15,7,3,9"
69696,23
69697,"43,31,19,4,41,23,18,34,2,9"
69698,1
69699,44
697,23
6970,18
69700,12
69701,"44,21"
69702,32
69703,35
69704,"32,4,30,41,23,18"
69705,18
69706,"43,31,32,41,23,18,33,34,2,9"
69707,36
69708,41
69709,"28,41,11,17"
6971,35
69710,"19,41,0"
69711,"43,6"
69712,0
69713,14
69714,30
69715,12
69716,12
69717,12
69718,12
69719,30
6972,13
69720,17
69721,2
69722,20
69723,"43,42,44,39"
69724,23
69725,18
69726,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
69727,33
69728,"31,1,32,19,30,23,18,15,0,34,3"
69729,"34,12"
6973,11
69730,"43,16,37,1,32,19,5,30,41,26,11,23,6,18,8,22,10,24,35,42,20,15,0,44,33,39,12,13,3,2,9"
69731,"28,43,16,31,37,1,32,19,40,4,30,41,26,11,23,6,17,14,18,8,22,24,35,15,44,36,33,29,7,34,21,12,13,3,2,9"
69732,"43,41,24,33,2"
69733,"38,41,26,10,15"
69734,"16,1,4,30,41,26,11,23,17,18,22,0,12,3,2"
69735,"0,12"
69736,"43,31,1,30,41,26,6,14,18,8,10,24,35,44,34,12,3,2"
69737,43
69738,0
69739,0
6974,"22,39,9"
69740,0
69741,0
69742,35
69743,"43,1,5,23,17,8,27,34,12,9"
69744,43
69745,1
69746,23
69747,23
69748,"43,1,19,23,6,8,15,9"
69749,23
6975,18
69750,23
69751,"23,8,9"
69752,1
69753,"1,23,21,3"
69754,12
69755,43
69756,"43,31,32,19,40,30,41,26,11,6,14,44,33,34,13,3,2,9"
69757,2
69758,2
69759,9
6976,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
69760,"43,31,30,11,20,15,44,2"
69761,36
69762,0
69763,0
69764,3
69765,9
69766,"16,4,26,17,18,8,24,35,0,7,21,12,3,2,9"
69767,"43,31,37,1,32,19,5,4,30,41,26,23,6,17,14,18,8,35,15,0,44,33,7,39,21,12,3,9"
69768,23
69769,"8,0,12,9"
6977,2
69770,"16,19,24,21,3,9"
69771,"1,30,10,24,0,44,21,9"
69772,9
69773,"26,44,39"
69774,"31,1,26,11,23,24,15,33,7,39,3"
69775,0
69776,"16,1,0,3"
69777,"32,15"
69778,"1,19,5,30,26,11,23,22,10,20,15,34,12,3"
69779,0
6978,"27,7"
69780,23
69781,"1,26,11,18,44,21"
69782,23
69783,35
69784,"31,1,40,41,23,6,17,18,20,0,44,33,7,34,39,12,3,9"
69785,"31,41,26,11,15,44,36,25,12,3"
69786,12
69787,44
69788,17
69789,"31,1,32,11,24,33,3"
6979,"4,22"
69790,9
69791,1
69792,1
69793,32
69794,18
69795,9
69796,"28,31,41,6,18,35,20,44,33,34,12,3,2,9"
69797,2
69798,"30,29"
69799,0
698,21
6980,7
69800,"18,24"
69801,18
69802,"43,23,42,15,9"
69803,23
69804,"43,16,4,41,11,6,9"
69805,12
69806,20
69807,"43,31,2"
69808,"31,1,19,41,26,24,15,21,3"
69809,41
6981,7
69810,41
69811,36
69812,3
69813,2
69814,9
69815,18
69816,"31,32,17,34,12,3"
69817,"31,30,26,33,9"
69818,"1,3"
69819,"44,39,3"
6982,20
69820,"19,17,7,3,9"
69821,"1,21,12"
69822,2
69823,"1,22,3"
69824,0
69825,"1,26,11,6,42,20,0,7,12,3"
69826,"1,11,17,22,42,20,0,7,21,3"
69827,20
69828,"1,11,0,21,3"
69829,12
6983,33
69830,20
69831,"1,0,3"
69832,"19,17,18,2,9"
69833,18
69834,"43,31,1,19,40,4,26,11,23,6,17,14,18,35,20,0,44,33,21,12,3,2"
69835,"16,12,9"
69836,16
69837,9
69838,12
69839,19
6984,18
69840,"4,30,15,0,9"
69841,26
69842,26
69843,26
69844,"6,3,2"
69845,"40,6,18"
69846,"43,16,37,1,32,19,40,4,30,41,23,17,18,8,10,35,15,44,33,29,25,21,12,3,9"
69847,23
69848,21
69849,21
6985,39
69850,"23,21"
69851,19
69852,19
69853,"43,16,31,37,1,32,19,5,40,4,30,41,26,11,23,6,17,18,8,27,10,35,42,20,33,29,25,7,34,21,12,3,2,9"
69854,"19,17,8,10,20,13,3,9"
69855,"31,19,5,30,26,23,8,10,33,21,12,2"
69856,"30,6"
69857,18
69858,9
69859,30
6986,39
69860,18
69861,18
69862,"43,19,4,14,15,33,21"
69863,2
69864,23
69865,"28,43,16,31,37,1,19,5,4,30,26,11,23,6,17,18,8,24,35,15,44,33,34,39,21,12,3,2,9"
69866,8
69867,5
69868,"34,3,9"
69869,"43,31,37,1,32,19,5,4,30,38,26,11,23,6,17,14,18,8,10,24,35,20,15,44,33,29,34,39,21,12,13,3,2"
6987,7
69870,12
69871,"14,36"
69872,18
69873,18
69874,18
69875,18
69876,36
69877,3
69878,36
69879,"17,14,2"
6988,2
69880,12
69881,23
69882,"23,18"
69883,"37,23,35,15"
69884,18
69885,"31,19,18"
69886,18
69887,18
69888,18
69889,12
6989,7
69890,12
69891,"32,34,9"
69892,"37,1,19,5,30,11,23,8,35,15,21,12,3,9"
69893,0
69894,"0,44"
69895,"16,37,1,5,26,11,23,14,18,24,42,15,0,36,7,21,12,3,2,9"
69896,5
69897,5
69898,"1,11,0,7,3,9"
69899,"0,44,7"
699,3
6990,"34,2"
69900,"43,16,31,37,1,32,19,5,4,41,26,11,23,17,18,8,24,35,15,0,44,33,7,34,21,12,13,3,2,9"
69901,23
69902,23
69903,18
69904,0
69905,0
69906,12
69907,12
69908,12
69909,"43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,7,34,39,21,12,13,3,2,9"
6991,22
69910,8
69911,2
69912,9
69913,"23,0"
69914,0
69915,0
69916,"43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
69917,"23,18"
69918,0
69919,"19,15,0,44,21"
6992,18
69920,"43,31,1,32,19,40,4,30,38,26,11,6,17,14,18,8,22,24,35,42,15,0,44,33,29,7,34,39,21,12,3,2,9"
69921,36
69922,3
69923,"0,12"
69924,"43,26,15,12,2"
69925,"1,14,24,2"
69926,0
69927,"41,11,22,0,9"
69928,"42,0"
69929,"26,15,2,9"
6993,34
69930,18
69931,"10,21"
69932,3
69933,31
69934,2
69935,12
69936,18
69937,18
69938,18
69939,18
6994,2
69940,"1,23,18,33,34"
69941,3
69942,2
69943,"31,5,4,30,26,6,8,22,24,33,9"
69944,31
69945,0
69946,2
69947,"28,43,16,31,37,1,19,5,40,4,30,38,41,26,11,23,6,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
69948,"1,19,23,21"
69949,3
6995,35
69950,"19,11"
69951,"1,23,18,33"
69952,3
69953,0
69954,9
69955,"18,33"
69956,15
69957,34
69958,"33,2"
69959,0
6996,34
69960,"16,18,44"
69961,"1,30,23,18,44"
69962,1
69963,40
69964,18
69965,18
69966,23
69967,"16,37,5,8,21"
69968,"43,1,23,0,3"
69969,35
6997,15
69970,0
69971,0
69972,18
69973,1
69974,23
69975,0
69976,"43,4,11,20,0,44,2"
69977,"31,32,30,41,14,18,0,2"
69978,0
69979,"43,1,30,41,26,6,14,36,34,21,12,2,9"
6998,9
69980,12
69981,0
69982,0
69983,2
69984,0
69985,23
69986,"43,9"
69987,"23,18"
69988,18
69989,18
6999,31
69990,2
69991,"32,40,4,30,23,14,24,35,0,34,9"
69992,26
69993,36
69994,0
69995,"31,32,30,33"
69996,"30,44,33"
69997,7
69998,"43,16,31,1,32,40,4,30,41,26,23,6,17,14,18,8,10,24,35,42,20,15,36,33,25,34,12,3,2,9"
69999,11
7,0
70,18
700,21
7000,19
70000,33
70001,"32,14"
70002,14
70003,"0,34"
70004,"0,34,13"
70005,"43,31,40,4,30,24,42,20,7,34,3,2,9"
70006,"0,12"
70007,36
70008,"34,2"
70009,23
7001,8
70010,3
70011,"16,31,1,32,4,30,26,23,6,27,42,20,15,33,34,12,13,3,2,9"
70012,2
70013,4
70014,15
70015,23
70016,"43,31,1,32,19,40,4,30,41,26,11,23,6,17,22,24,20,15,44,36,33,7,34,21,12,13,3,2,9"
70017,"26,2"
70018,9
70019,26
7002,"42,39"
70020,"0,12"
70021,11
70022,2
70023,31
70024,"1,19,22,3"
70025,7
70026,35
70027,1
70028,22
70029,"43,16,31,1,19,40,4,30,26,11,23,17,14,24,44,33,34,21,13,2,9"
7003,"20,36"
70030,2
70031,2
70032,"32,26,11,20,15,3"
70033,26
70034,35
70035,23
70036,23
70037,23
70038,23
70039,8
7004,18
70040,26
70041,6
70042,0
70043,21
70044,"32,4,11,23,15,25,34,12,3,2,9"
70045,0
70046,"14,7,2,9"
70047,3
70048,0
70049,7
7005,2
70050,44
70051,"32,23"
70052,0
70053,"28,16,1,19,40,4,38,41,18,22,0,33,7,34,39,21,12,3,2,9"
70054,16
70055,"16,19,40,22,24,44,7,21,12,3,9"
70056,"0,9"
70057,0
70058,"5,0,2,9"
70059,"19,23,34,12,9"
7006,"18,15"
70060,12
70061,15
70062,2
70063,18
70064,2
70065,"43,31,1,32,19,5,40,4,30,41,11,23,6,17,8,22,42,0,33,7,34,12,13,3,2,9"
70066,0
70067,12
70068,12
70069,12
7007,17
70070,"1,26,21,12,3"
70071,16
70072,"44,12,13,3"
70073,"12,13"
70074,23
70075,"16,42"
70076,"43,16,31,1,32,5,40,30,26,11,23,6,8,22,27,0,44,33,7,34,39,12,3,2,9"
70077,23
70078,23
70079,2
7008,"39,2"
70080,34
70081,2
70082,"0,34"
70083,12
70084,12
70085,"7,13"
70086,26
70087,"18,15"
70088,"43,1,19,26,11,17,14,44,33,13,3,2"
70089,26
7009,0
70090,14
70091,12
70092,34
70093,12
70094,15
70095,11
70096,0
70097,"41,15,2"
70098,"28,16,31,1,19,5,40,11,17,8,20,0,29,7,21,12,3,2,9"
70099,"19,29,21"
701,23
7010,10
70100,"16,1,19,38,17,22,29,34,39,21,12,3"
70101,2
70102,0
70103,"28,43,16,31,1,32,19,40,4,30,41,26,11,23,6,17,14,18,8,22,10,24,42,20,15,0,44,36,33,29,7,34,21,12,13,3,2,9"
70104,12
70105,9
70106,2
70107,41
70108,"16,31,1,19,40,4,30,41,6,18,27,20,15,0,44,12,13,3,2,9"
70109,2
7011,35
70110,"43,1,26,12,3"
70111,"1,11,42,20,25,21"
70112,"1,11"
70113,1
70114,"28,1,32,19,40,4,30,38,26,11,6,17,14,18,22,24,42,15,0,44,36,33,29,25,21,12,3,2,9"
70115,43
70116,2
70117,30
70118,18
70119,4
7012,35
70120,18
70121,29
70122,0
70123,"44,34,2,9"
70124,34
70125,"34,9"
70126,7
70127,2
70128,2
70129,2
7013,0
70130,0
70131,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
70132,9
70133,"32,23,42,0,12,3,9"
70134,2
70135,9
70136,11
70137,"28,43,16,31,1,32,19,5,40,4,30,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,25,7,34,21,12,13,3,2,9"
70138,44
70139,"10,24,20,12"
7014,1
70140,"30,10,12,9"
70141,10
70142,"17,0,44"
70143,12
70144,"43,16,31,1,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,10,24,35,42,20,15,0,44,36,33,29,25,39,21,12,3,2,9"
70145,18
70146,0
70147,"10,12"
70148,18
70149,2
7015,11
70150,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
70151,2
70152,"43,16,31,1,32,19,4,30,38,26,23,6,18,8,27,24,42,15,44,7,21,3,9"
70153,0
70154,"43,18"
70155,"43,16,31,1,19,5,4,30,23,6,18,8,22,15,0,33,34,21"
70156,19
70157,19
70158,2
70159,"16,4,41,14,15,44,2"
7016,36
70160,14
70161,"43,16,1,5,41,11,24,35,44,12,3,2,9"
70162,13
70163,12
70164,12
70165,12
70166,31
70167,"43,4,41,26,11,17,44,33,21,3,2,9"
70168,"28,43,11,24,15,44"
70169,2
7017,7
70170,36
70171,"16,31,1,32,19,5,30,41,23,8,22,24,20,33,34,21,3"
70172,21
70173,"32,19,5,4,41,22,33,3,2"
70174,"1,40,4,26,11,17,18,8,24,35,36,33,34,21,12,13,2"
70175,2
70176,36
70177,0
70178,33
70179,33
7018,2
70180,"43,1,5,4,41,26,23,24,35,15,44,12,13,3"
70181,0
70182,12
70183,12
70184,"40,44"
70185,12
70186,41
70187,"5,4,26,20,44,3"
70188,3
70189,2
7019,24
70190,3
70191,"19,2"
70192,2
70193,12
70194,"1,11,20,44,21,3,2"
70195,11
70196,"11,20,44,7,21,3"
70197,"40,12,13,9"
70198,9
70199,9
702,"18,21"
7020,43
70200,"26,18,15,12"
70201,40
70202,44
70203,17
70204,12
70205,12
70206,12
70207,12
70208,0
70209,"24,2"
7021,43
70210,0
70211,0
70212,17
70213,17
70214,2
70215,2
70216,"1,40,26,18,8,0,36,21,2"
70217,"16,37,1,32,19,5,4,38,11,23,6,17,18,8,22,35,15,0,44,36,33,29,7,34,39,21,12,13,3,9"
70218,23
70219,23
7022,18
70220,"43,37,32,19,38,26,11,18,8,35,44,33,29,39,21,12,3,2,9"
70221,8
70222,18
70223,"43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,24,35,42,20,15,0,44,36,33,29,7,34,39,21,12,13,3,2,9"
70224,23
70225,23
70226,23
70227,23
70228,23
70229,18
7023,18
70230,"43,23,15,44,36"
70231,1
70232,0
70233,0
70234,3
70235,16
70236,"43,1,23,18,21"
70237,"1,23,18,29,21,3"
70238,"43,1,26,23,18,3"
70239,"43,16,31,37,1,32,19,4,30,11,23,6,18,8,22,24,35,20,15,44,36,33,34,39,21,12,3,9"
7024,18
70240,"31,12"
70241,"31,37,1,19,5,4,23,18,24,35,44,33,12,2"
70242,23
70243,23
70244,32
70245,"31,22,34"
70246,"31,1,30,8,22,24,15,33"
70247,"32,15"
70248,22
70249,6
7025,"41,35"
70250,3
70251,22
70252,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
70253,23
70254,8
70255,8
70256,18
70257,18
70258,36
70259,19
7026,18
70260,5
70261,9
70262,34
70263,35
70264,12
70265,"43,32,4,30,41,26,6,20,34,3,2"
70266,43
70267,"0,12"
70268,0
70269,0
7027,2
70270,0
70271,0
70272,"43,16,31,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,22,24,42,20,15,0,44,33,7,34,39,21,12,13,3,2,9"
70273,"39,3,9"
70274,"28,43,16,37,1,32,19,4,30,38,41,11,23,6,17,14,8,22,27,35,15,0,44,7,39,21,12,3,2,9"
70275,22
70276,0
70277,"16,19,33,2,9"
70278,"16,23,6,2"
70279,"43,16,1,19,4,30,11,23,6,18,22,0,33,29,21,3,2,9"
7028,11
70280,22
70281,22
70282,0
70283,2
70284,"43,16,1,26,6,17,22,0,21,3,2"
70285,0
70286,0
70287,"16,1,19,5,41,26,23,35,20,15,12,3,9"
70288,23
70289,9
7029,11
70290,9
70291,16
70292,34
70293,"16,37,23,10,35,9"
70294,16
70295,16
70296,"16,9"
70297,16
70298,16
70299,16
703,3
7030,18
70300,"19,9"
70301,16
70302,23
70303,"16,19,23,10,20,3,9"
70304,23
70305,23
70306,10
70307,"30,11,18,35,42,20,15,0,44,33,29,7,21,12,3,2"
70308,"1,17,20,0,44,39,2"
70309,0
7031,2
70310,"31,38,11,20,44,3,9"
70311,34
70312,"31,1,32,19,4,30,41,26,11,6,17,14,22,27,10,35,20,0,44,33,7,34,21,12,3,2,9"
70313,3
70314,2
70315,9
70316,11
70317,2
70318,2
70319,26
7032,"4,34,2"
70320,40
70321,"43,16,31,37,1,19,5,4,30,38,41,26,11,23,6,17,18,24,42,20,15,0,44,33,29,7,34,12,13,3,2,9"
70322,2
70323,24
70324,"0,34"
70325,0
70326,"1,19,5,26,11,18,24,20,15,0,44,7,12,3,2,9"
70327,"11,20,7"
70328,12
70329,"0,44,12"
7033,"31,36"
70330,0
70331,"43,1,32,19,40,26,11,23,6,17,18,24,20,15,0,44,29,7,39,12,13,3,2,9"
70332,7
70333,"0,12,13,3,2"
70334,"43,31,1,32,19,5,30,26,11,23,6,14,18,24,20,44,7,34,21,12,3,2,9"
70335,"31,32,3"
70336,1
70337,2
70338,0
70339,"41,23,6,15,2,9"
7034,2
70340,"31,19,40,30,38,23,14,27,15,34"
70341,19
70342,"1,41,0,39,12,13"
70343,19
70344,"1,21,12"
70345,40
70346,"40,4,30,23,6,20,15,2"
70347,"26,2"
70348,"16,34"
70349,0
7035,33
70350,"43,16,1,32,19,40,4,30,41,11,23,6,14,18,42,20,15,0,36,33,7,12,13,3,2,9"
70351,"16,1,32,19,4,30,23,14,10,0,36,34,12,3,2"
70352,23
70353,2
70354,26
70355,"4,0"
70356,"0,12"
70357,"43,16,19,4,26,18,15,0,2"
70358,"43,31,32,19,30,26,23,6,35,44,3,9"
70359,23
7036,2
70360,34
70361,43
70362,31
70363,"43,32,30,15,34"
70364,23
70365,13
70366,"31,33"
70367,0
70368,"43,1,26,11,23,24,42,20,15,0,44,12,9"
70369,"18,24,2"
7037,2
70370,34
70371,"41,17,2,9"
70372,12
70373,44
70374,2
70375,37
70376,3
70377,12
70378,0
70379,0
7038,7
70380,0
70381,12
70382,"16,30,11,42,15,0,12"
70383,"1,11,0,12,3"
70384,"16,1,4,26,0,44,12,3"
70385,34
70386,"23,12"
70387,0
70388,0
70389,"16,31,30,38,41,11,18,35,20,0,44,21,12,3"
7039,24
70390,0
70391,0
70392,"43,26"
70393,"43,1,19,38,41,26,11,17,24,0,44,7,13,3,9"
70394,"1,30,26,33"
70395,19
70396,17
70397,26
70398,6
70399,"18,24,0"
704,1
7040,0
70400,"31,19,40,26,11,15,44,33,25,7,2"
70401,12
70402,"11,0,12,3,9"
70403,"43,16,31,19,26,6,14,27,24,15,0,44,12,13"
70404,"1,32,40,30,26,24,7,12,2,9"
70405,27
70406,"18,12"
70407,36
70408,"1,32,19,40,41,26,6,18,15,0,12,13,3,2"
70409,12
7041,35
70410,"41,12,2"
70411,44
70412,17
70413,36
70414,17
70415,"19,26,11,17,24,15,3"
70416,"0,12"
70417,"6,17,33"
70418,"17,25"
70419,0
7042,"15,33"
70420,0
70421,0
70422,0
70423,"10,0"
70424,0
70425,0
70426,"36,2"
70427,41
70428,0
70429,"36,2"
7043,4
70430,"36,2"
70431,43
70432,43
70433,2
70434,0
70435,9
70436,"28,1,19,0,33,7,12,3"
70437,28
70438,"43,31,1,19,38,26,23,6,14,24,0,44,36,33,21,12,3,2,9"
70439,2
7044,2
70440,0
70441,0
70442,0
70443,1
70444,"16,1,19,4,26,11,6,18,0,44,12,2,9"
70445,"43,4,11,23,6,0,2"
70446,"16,4,44,7,3,2"
70447,"43,26,44,12"
70448,2
70449,0
7045,4
70450,0
70451,0
70452,0
70453,0
70454,0
70455,0
70456,0
70457,0
70458,0
70459,0
7046,4
70460,"16,31,42,20,0,36,7,12,3,2,9"
70461,9
70462,0
70463,"28,16,4,11,14,18,10,0,44,2"
70464,"1,0,44,36,12,3,2"
70465,"43,42,20,0,33,2"
70466,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
70467,23
70468,"31,25,2"
70469,0
7047,8
70470,0
70471,"43,1,4,30,38,26,11,23,6,17,14,18,8,24,20,15,44,21,12,3,2,9"
70472,41
70473,14
70474,0
70475,"1,40,13,3,2,9"
70476,14
70477,0
70478,"16,1,4,23,14,0,44,33,25,2,9"
70479,"19,12"
7048,35
70480,11
70481,"16,1,26,18,22,20,0,36,3"
70482,0
70483,0
70484,0
70485,0
70486,"28,43,31,1,32,40,4,30,41,26,11,6,17,14,18,22,24,20,15,0,44,33,34,12,13,3,2,9"
70487,2
70488,"43,31,32,41,26,14,18,15,2"
70489,2
7049,18
70490,0
70491,0
70492,40
70493,"0,12"
70494,"16,31,1,32,19,40,4,30,41,26,11,23,17,14,18,27,24,15,0,44,34,12,13,3,2,9"
70495,9
70496,9
70497,9
70498,9
70499,32
705,21
7050,"18,22,7"
70500,12
70501,2
70502,12
70503,"16,31,1,40,4,30,38,6,10,24,42,15,0,44,36,33,39,12,13,2,9"
70504,12
70505,9
70506,0
70507,"0,12"
70508,"16,1,32,19,41,23,17,24,15,34,39,13,3,2,9"
70509,0
7051,34
70510,0
70511,0
70512,0
70513,"43,31,1,32,19,4,30,41,11,6,17,14,18,22,42,20,44,36,33,7,34,13,3,2,9"
70514,0
70515,"43,1,32,19,41,11,6,17,14,42,0,44,7,12,2,9"
70516,"31,1,38,41,17,42,3"
70517,"43,17"
70518,"43,31,19,4,11,14,24,15,2,9"
70519,43
7052,2
70520,"28,16,31,1,32,4,38,41,11,6,24,15,3,2"
70521,"43,32,4,24,15,34,12,3,9"
70522,0
70523,9
70524,39
70525,"16,1,19,4,30,26,24,20,15,44,34,2,9"
70526,0
70527,19
70528,"16,19,4,41,11,17,44,2"
70529,12
7053,15
70530,"19,26,6,17,27,20,0,44,33,7,12,9"
70531,7
70532,28
70533,26
70534,"41,11,6,34"
70535,0
70536,44
70537,0
70538,18
70539,18
7054,"11,15"
70540,"43,31,19,40,30,18,12"
70541,30
70542,33
70543,26
70544,"41,26,34,9"
70545,26
70546,26
70547,"31,19,26,20,12"
70548,"31,1,19,26,44,7,3"
70549,"31,19,41,26,11,18,44,7,39,3"
7055,20
70550,18
70551,"11,17,3"
70552,23
70553,"1,30,23,6,3"
70554,19
70555,"32,19,12"
70556,1
70557,18
70558,12
70559,"16,38,41,26,22,24,42,0,44,34,12,3,2"
7056,2
70560,"0,12,3"
70561,"16,31,1,4,26,11,23,18,8,42,15,0,44,29,7,34,21,12,3,2,9"
70562,0
70563,"1,38,0"
70564,"30,41,11,35,0,12"
70565,0
70566,12
70567,0
70568,"40,2"
70569,2
7057,34
70570,"40,2"
70571,2
70572,0
70573,"4,26,23,27,0"
70574,23
